ack_psh_rst_syn_fin_cnt_0,ack_psh_rst_syn_fin_cnt_1,ack_psh_rst_syn_fin_cnt_2,ack_psh_rst_syn_fin_cnt_3,ack_psh_rst_syn_fin_cnt_4,bytes_in,bytes_out,dst_port,hdr_bin_40,hdr_ccnt_0,hdr_ccnt_1,hdr_ccnt_2,hdr_ccnt_3,hdr_ccnt_4,hdr_ccnt_5,hdr_ccnt_6,hdr_ccnt_7,hdr_ccnt_8,hdr_ccnt_9,hdr_ccnt_10,hdr_ccnt_11,hdr_distinct,hdr_mean,intervals_ccnt_0,intervals_ccnt_1,intervals_ccnt_2,intervals_ccnt_3,intervals_ccnt_4,intervals_ccnt_5,intervals_ccnt_6,intervals_ccnt_7,intervals_ccnt_8,intervals_ccnt_9,intervals_ccnt_10,intervals_ccnt_11,intervals_ccnt_12,intervals_ccnt_13,intervals_ccnt_14,intervals_ccnt_15,num_pkts_in,num_pkts_out,pld_bin_inf,pld_ccnt_0,pld_ccnt_1,pld_ccnt_2,pld_ccnt_3,pld_ccnt_4,pld_ccnt_5,pld_ccnt_6,pld_ccnt_7,pld_ccnt_8,pld_ccnt_9,pld_ccnt_10,pld_ccnt_11,pld_ccnt_12,pld_ccnt_13,pld_ccnt_14,pld_ccnt_15,pld_distinct,pld_max,pld_mean,pld_median,pr,rev_ack_psh_rst_syn_fin_cnt_0,rev_ack_psh_rst_syn_fin_cnt_1,rev_ack_psh_rst_syn_fin_cnt_2,rev_ack_psh_rst_syn_fin_cnt_3,rev_ack_psh_rst_syn_fin_cnt_4,rev_hdr_bin_40,rev_hdr_ccnt_0,rev_hdr_ccnt_1,rev_hdr_ccnt_2,rev_hdr_ccnt_3,rev_hdr_ccnt_4,rev_hdr_ccnt_5,rev_hdr_ccnt_6,rev_hdr_ccnt_7,rev_hdr_ccnt_8,rev_hdr_ccnt_9,rev_hdr_ccnt_10,rev_hdr_ccnt_11,rev_hdr_distinct,rev_intervals_ccnt_0,rev_intervals_ccnt_1,rev_intervals_ccnt_2,rev_intervals_ccnt_3,rev_intervals_ccnt_4,rev_intervals_ccnt_5,rev_intervals_ccnt_6,rev_intervals_ccnt_7,rev_intervals_ccnt_8,rev_intervals_ccnt_9,rev_intervals_ccnt_10,rev_intervals_ccnt_11,rev_intervals_ccnt_12,rev_intervals_ccnt_13,rev_intervals_ccnt_14,rev_intervals_ccnt_15,rev_pld_bin_128,rev_pld_ccnt_0,rev_pld_ccnt_1,rev_pld_ccnt_2,rev_pld_ccnt_3,rev_pld_ccnt_4,rev_pld_ccnt_5,rev_pld_ccnt_6,rev_pld_ccnt_7,rev_pld_ccnt_8,rev_pld_ccnt_9,rev_pld_ccnt_10,rev_pld_ccnt_11,rev_pld_ccnt_12,rev_pld_ccnt_13,rev_pld_ccnt_14,rev_pld_ccnt_15,rev_pld_distinct,rev_pld_max,rev_pld_mean,rev_pld_var,src_port,time_length,tls_cnt,tls_cs_0004,tls_cs_0005,tls_cs_000a,tls_cs_002f,tls_cs_0032,tls_cs_0033,tls_cs_0035,tls_cs_0039,tls_cs_003c,tls_cs_0040,tls_cs_009e,tls_cs_c007,tls_cs_c009,tls_cs_c00a,tls_cs_c013,tls_cs_c014,tls_cs_c023,tls_cs_c024,tls_cs_c02b,tls_cs_c02c,tls_cs_c02f,tls_cs_c072,tls_cs_c073,tls_cs_c086,tls_cs_c087,tls_cs_other,tls_cs_cnt,tls_ext_cnt,tls_ext_types_0000,tls_ext_types_0005,tls_ext_types_000a,tls_ext_types_000b,tls_ext_types_000d,tls_ext_types_0010,tls_ext_types_0012,tls_ext_types_0015,tls_ext_types_0023,tls_ext_types_3374,tls_ext_types_ff01,tls_ext_types_other,tls_key_exchange_len,tls_len_len,tls_len_min,tls_len_max,tls_len_mean,tls_svr_cnt,tls_svr_cs,tls_svr_cs_cnt,tls_svr_ext_cnt,tls_svr_ext_types_0000,tls_svr_ext_types_0005,tls_svr_ext_types_000b,tls_svr_ext_types_0010,tls_svr_ext_types_0023,tls_svr_ext_types_7550,tls_svr_ext_types_ff01,tls_svr_ext_types_other,tls_svr_key_exchange_len,tls_svr_len_len,tls_svr_len_min,tls_svr_len_max,tls_svr_len_mean,label
13.0,5.0,0.0,1.0,1.0,4945.0,1214.0,443.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.57,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,565.0,86.71,0.0,6.0,12.0,4.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1308.0,412.08,539.55,56890.0,17.672959804534912,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,6.0,1.0,560.0,197.33333333333334,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4413.0,701.4285714285714,3
18.0,3.0,0.0,1.0,1.0,8050.0,1133.0,443.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21.05,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,565.0,59.63,0.0,6.0,19.0,3.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,536.0,423.68,194.65,42936.0,1.3942968845367432,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,68.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.0,5.0,1.0,560.0,221.6,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,5021.0,2007.5,3
8.0,2.0,2.0,1.0,1.0,4193.0,552.0,443.0,9.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,342.0,50.18,0.0,6.0,8.0,3.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1308.0,524.12,600.02,37114.0,0.5857000350952148,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,258.0,4.0,1.0,262.0,133.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,48.0,72.0,60.0,3
8.0,3.0,2.0,1.0,1.0,3252.0,945.0,443.0,9.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.55,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,324.0,85.91,0.0,6.0,8.0,4.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1308.0,406.5,502.35,35827.0,20.739344120025635,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,68.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,258.0,5.0,1.0,319.0,184.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,22.0,549.0,209.33333333333334,3
8.0,3.0,2.0,1.0,1.0,3252.0,945.0,443.0,9.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.55,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,324.0,85.91,0.0,6.0,11.0,4.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1308.0,295.64,465.09,35880.0,29.574278116226196,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,68.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,258.0,5.0,1.0,319.0,184.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,22.0,549.0,209.33333333333334,3
10.0,2.0,2.0,1.0,1.0,4909.0,441.0,443.0,11.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.77,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,315.0,33.92,0.0,6.0,10.0,4.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,1308.0,490.9,573.61,60795.0,19.20798110961914,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,68.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,3.0,1.0,310.0,127.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,93.0,40.0,3
14.0,5.0,0.0,1.0,1.0,11572.0,622.0,443.0,15.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.53,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,267.0,41.47,0.0,6.0,14.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1308.0,826.57,578.07,41993.0,0.9416389465332031,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,6.0,1.0,262.0,98.66666666666667,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8368.0,2309.4,3
15.0,3.0,0.0,1.0,1.0,5602.0,893.0,443.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,325.0,55.81,0.0,6.0,14.0,3.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,536.0,400.14,209.81,42935.0,1.3739049434661865,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,68.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.0,5.0,1.0,320.0,173.6,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,5021.0,1395.5,3
12.0,5.0,0.0,1.0,0.0,4945.0,1214.0,443.0,13.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.62,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,565.0,93.38,0.0,6.0,10.0,4.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1308.0,494.5,555.5,43219.0,1.3459129333496094,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,5.0,1.0,560.0,227.2,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4413.0,701.4285714285714,3
47.0,6.0,0.0,1.0,0.0,5328.0,50580.0,443.0,48.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.17,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,38.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,1308.0,1053.75,1308.0,6.0,14.0,3.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1308.0,380.57,585.41,59443.0,0.799450159072876,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,59.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,7.0,1.0,16408.0,4791.571428571428,4.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,98.0,47.0,3
7.0,2.0,2.0,1.0,1.0,2735.0,534.0,443.0,8.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,326.0,53.4,0.0,6.0,7.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1308.0,390.71,535.29,35863.0,0.7868719100952148,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,258.0,4.0,1.0,262.0,128.5,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,32.0,72.0,52.0,3
14.0,5.0,0.0,1.0,1.0,11572.0,622.0,443.0,15.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.53,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,267.0,41.47,0.0,6.0,14.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1308.0,826.57,578.07,41955.0,0.9437220096588135,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,6.0,1.0,262.0,98.66666666666667,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8368.0,2309.4,3
14.0,5.0,0.0,1.0,1.0,11572.0,622.0,443.0,15.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.53,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,267.0,41.47,0.0,6.0,14.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1308.0,826.57,578.07,47195.0,1.0332300662994385,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,6.0,1.0,262.0,98.66666666666667,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8368.0,2309.4,3
8.0,3.0,2.0,1.0,1.0,3252.0,945.0,443.0,9.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.55,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,324.0,85.91,0.0,6.0,9.0,4.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1308.0,361.33,490.55,35843.0,16.529534816741943,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,68.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,258.0,5.0,1.0,319.0,184.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,22.0,549.0,209.33333333333334,3
13.0,5.0,0.0,1.0,1.0,11652.0,1038.0,443.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,581.0,74.14,0.0,6.0,14.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,1308.0,832.29,575.82,47233.0,0.958853006362915,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,6.0,1.0,576.0,168.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8448.0,2325.4,3
